ID,ID salarié,Date de début,Type,Distance (m),Temps écoulé (s),Date de fin,Commentaire
303,25701,06/11/2025 08:25,Runing,10338,2789,06/11/2025 09:11,Super sortie 💪
304,25701,30/11/2025 08:27,Runing,13289,3630,30/11/2025 09:27,Super sortie 💪
305,25701,19/12/2025 06:18,Runing,15397,5087,19/12/2025 07:42,
306,25701,24/12/2025 20:55,Runing,14369,4745,24/12/2025 22:14,Nouveau record !
307,25701,18/01/2026 13:55,Runing,13395,5446,18/01/2026 15:25,
308,25701,21/01/2026 08:53,Runing,2113,611,21/01/2026 09:03,
309,25701,29/01/2026 20:52,Runing,9525,3160,29/01/2026 21:44,Belle séance 🔥
310,25701,30/01/2026 06:51,Runing,15737,4826,30/01/2026 08:11,Super sortie 💪
311,25701,05/02/2026 06:06,Runing,21462,8557,05/02/2026 08:28,Super sortie 💪
312,25701,12/02/2026 17:28,Runing,9678,2975,12/02/2026 18:17,Super sortie 💪
313,25701,27/02/2026 06:52,Runing,20877,6997,27/02/2026 08:48,Belle séance 🔥
314,25701,19/03/2026 06:42,Runing,19080,6370,19/03/2026 08:28,Super sortie 💪
315,25701,30/03/2026 18:35,Runing,18240,6850,30/03/2026 20:29,
316,25701,06/04/2026 19:26,Runing,6889,2144,06/04/2026 20:01,
317,25701,09/04/2026 18:54,Runing,6730,1883,09/04/2026 19:25,
318,25701,13/04/2026 18:15,Runing,10355,3745,13/04/2026 19:17,
319,99514,04/06/2025 08:17,Runing,14359,4020,04/06/2025 09:24,Super sortie 💪
320,99514,17/01/2026 09:51,Runing,21253,5762,17/01/2026 11:27,
321,43124,25/04/2025 07:36,Équitation,,5412,25/04/2025 09:06,Balade en forêt 🐴
322,43124,07/06/2025 08:16,Équitation,,8132,07/06/2025 10:31,
323,43124,17/06/2025 07:21,Équitation,,5484,17/06/2025 08:52,
324,43124,24/07/2025 18:35,Équitation,,8962,24/07/2025 21:04,
325,43124,31/07/2025 20:29,Équitation,,4978,31/07/2025 21:52,
326,43124,04/08/2025 18:11,Équitation,,8041,04/08/2025 20:25,Balade en forêt 🐴
327,43124,18/08/2025 08:52,Équitation,,3997,18/08/2025 09:58,Balade en forêt 🐴
328,43124,20/08/2025 07:04,Équitation,,4837,20/08/2025 08:24,Balade en forêt 🐴
329,43124,29/08/2025 20:03,Équitation,,8661,29/08/2025 22:27,
330,43124,09/09/2025 08:00,Équitation,,7959,09/09/2025 10:12,
331,43124,20/09/2025 08:01,Équitation,,7936,20/09/2025 10:13,
332,43124,22/09/2025 08:32,Équitation,,7127,22/09/2025 10:30,Balade en forêt 🐴
333,43124,28/09/2025 08:58,Équitation,,4389,28/09/2025 10:11,Balade en forêt 🐴
334,43124,29/09/2025 18:52,Équitation,,6503,29/09/2025 20:40,
335,43124,05/10/2025 14:25,Équitation,,4247,05/10/2025 15:35,
336,43124,18/10/2025 11:29,Équitation,,8228,18/10/2025 13:46,Balade en forêt 🐴
337,43124,19/10/2025 13:14,Équitation,,6057,19/10/2025 14:55,Balade en forêt 🐴
338,43124,24/10/2025 08:25,Équitation,,6706,24/10/2025 10:16,
339,43124,29/10/2025 08:40,Équitation,,3677,29/10/2025 09:41,Balade en forêt 🐴
340,43124,07/11/2025 20:41,Équitation,,6313,07/11/2025 22:26,Balade en forêt 🐴
341,43124,12/12/2025 08:13,Équitation,,8243,12/12/2025 10:30,
342,43124,14/12/2025 10:02,Équitation,,4209,14/12/2025 11:12,
343,43124,19/12/2025 08:59,Équitation,,6176,19/12/2025 10:42,Balade en forêt 🐴
344,43124,28/12/2025 09:37,Équitation,,4781,28/12/2025 10:56,
345,43124,05/01/2026 06:36,Équitation,,5569,05/01/2026 08:08,
346,43124,16/01/2026 19:48,Équitation,,4746,16/01/2026 21:07,Balade en forêt 🐴
347,43124,25/01/2026 12:47,Équitation,,6433,25/01/2026 14:34,Balade en forêt 🐴
348,43124,21/02/2026 08:27,Équitation,,5501,21/02/2026 09:58,Balade en forêt 🐴
349,43124,16/03/2026 20:01,Équitation,,8794,16/03/2026 22:27,
350,43124,09/04/2026 07:22,Équitation,,8130,09/04/2026 09:37,
351,43124,13/04/2026 18:05,Équitation,,8667,13/04/2026 20:29,
352,56632,20/04/2025 14:20,Voile,15623,7537,20/04/2025 16:25,Navigation sur l'étang ⛵
353,56632,01/05/2025 08:43,Voile,15475,5883,01/05/2025 10:21,Régates ce week-end !
354,56632,25/05/2025 11:09,Voile,5073,1937,25/05/2025 11:41,Régates ce week-end !
355,56632,30/05/2025 17:16,Voile,11080,2659,30/05/2025 18:00,
356,56632,01/06/2025 09:29,Voile,6505,2436,01/06/2025 10:09,Régates ce week-end !
357,56632,02/06/2025 20:28,Voile,13968,4517,02/06/2025 21:43,
358,56632,03/06/2025 18:20,Voile,22766,4420,03/06/2025 19:33,Régates ce week-end !
359,56632,04/06/2025 20:18,Voile,27080,6617,04/06/2025 22:08,
360,56632,09/06/2025 19:17,Voile,29754,6643,09/06/2025 21:07,
361,56632,11/06/2025 06:46,Voile,18126,3535,11/06/2025 07:45,Régates ce week-end !
362,56632,24/06/2025 17:43,Voile,19361,7692,24/06/2025 19:51,Régates ce week-end !
363,56632,05/07/2025 13:09,Voile,26436,7886,05/07/2025 15:20,Régates ce week-end !
364,56632,22/07/2025 20:34,Voile,19600,4412,22/07/2025 21:47,Régates ce week-end !
365,56632,02/09/2025 17:44,Voile,29617,8429,02/09/2025 20:04,Navigation sur l'étang ⛵
366,56632,03/09/2025 18:10,Voile,24200,6385,03/09/2025 19:56,
367,56632,22/09/2025 20:50,Voile,17105,6787,22/09/2025 22:43,Navigation sur l'étang ⛵
368,56632,27/09/2025 12:47,Voile,19999,5647,27/09/2025 14:21,Navigation sur l'étang ⛵
369,56632,16/10/2025 19:29,Voile,28308,7276,16/10/2025 21:30,Navigation sur l'étang ⛵
370,56632,19/10/2025 10:01,Voile,18819,7997,19/10/2025 12:14,Navigation sur l'étang ⛵
371,56632,29/10/2025 18:19,Voile,14241,3982,29/10/2025 19:25,Régates ce week-end !
372,56632,03/11/2025 07:28,Voile,26658,6281,03/11/2025 09:12,Régates ce week-end !
373,56632,12/11/2025 06:54,Voile,14241,3738,12/11/2025 07:56,Navigation sur l'étang ⛵
374,56632,24/11/2025 08:35,Voile,8247,2714,24/11/2025 09:20,Régates ce week-end !
375,56632,01/12/2025 06:11,Voile,23987,5913,01/12/2025 07:49,
376,56632,03/12/2025 18:37,Voile,17075,5613,03/12/2025 20:10,Navigation sur l'étang ⛵
377,56632,05/01/2026 07:51,Voile,20592,7761,05/01/2026 10:00,Régates ce week-end !
378,56632,26/01/2026 19:33,Voile,23942,7961,26/01/2026 21:45,Régates ce week-end !
379,56632,27/01/2026 17:22,Voile,18003,4966,27/01/2026 18:44,
380,56632,28/01/2026 07:20,Voile,6862,2333,28/01/2026 07:59,Régates ce week-end !
381,56632,17/02/2026 18:26,Voile,22543,9122,17/02/2026 20:58,Navigation sur l'étang ⛵
382,56632,18/02/2026 07:31,Voile,12464,4957,18/02/2026 08:53,Régates ce week-end !
383,56632,08/03/2026 12:03,Voile,14764,3031,08/03/2026 12:53,Navigation sur l'étang ⛵
384,56632,17/04/2026 20:43,Voile,19112,6286,17/04/2026 22:27,Régates ce week-end !
385,28160,03/05/2025 09:49,Runing,16985,5174,03/05/2025 11:15,
386,28160,04/05/2025 12:32,Runing,5709,1567,04/05/2025 12:58,Belle séance 🔥
387,28160,30/05/2025 17:34,Runing,9161,2016,30/05/2025 18:07,Nouveau record !
388,28160,08/08/2025 17:16,Runing,13422,3104,08/08/2025 18:07,Super sortie 💪
389,28160,11/08/2025 18:55,Runing,21997,5740,11/08/2025 20:30,Nouveau record !
390,28160,05/09/2025 06:36,Runing,13495,4040,05/09/2025 07:43,Nouveau record !
391,28160,12/09/2025 19:36,Runing,10760,2619,12/09/2025 20:19,Super sortie 💪
392,28160,14/09/2025 09:48,Runing,15487,4188,14/09/2025 10:57,Nouveau record !
393,28160,18/01/2026 13:55,Runing,6348,2262,18/01/2026 14:32,Nouveau record !
394,28160,01/02/2026 14:53,Runing,14868,4531,01/02/2026 16:08,Belle séance 🔥
395,15493,26/05/2025 20:44,Runing,14093,4295,26/05/2025 21:55,Super sortie 💪
396,15493,27/10/2025 17:40,Runing,13738,3688,27/10/2025 18:41,
397,15493,16/11/2025 09:27,Runing,8941,2581,16/11/2025 10:10,Belle séance 🔥
398,15493,05/12/2025 18:50,Runing,13263,3472,05/12/2025 19:47,Super sortie 💪
399,15493,08/03/2026 08:40,Runing,17059,7328,08/03/2026 10:42,Nouveau record !
400,84233,18/04/2025 07:27,Runing,4988,1214,18/04/2025 07:47,
401,84233,14/05/2025 06:33,Runing,16583,6849,14/05/2025 08:27,Super sortie 💪
402,84233,30/05/2025 18:04,Runing,9502,3154,30/05/2025 18:56,Super sortie 💪
403,84233,04/06/2025 19:56,Runing,11805,4555,04/06/2025 21:12,Nouveau record !
404,84233,24/06/2025 08:33,Runing,20457,8380,24/06/2025 10:52,
405,84233,08/07/2025 07:58,Runing,15490,4316,08/07/2025 09:10,Nouveau record !
406,84233,11/07/2025 06:48,Runing,6035,1683,11/07/2025 07:16,
407,84233,30/07/2025 07:17,Runing,4760,1661,30/07/2025 07:44,Belle séance 🔥
408,84233,24/08/2025 14:44,Runing,2878,753,24/08/2025 14:56,Belle séance 🔥
409,84233,05/09/2025 18:18,Runing,3788,1046,05/09/2025 18:35,Nouveau record !
410,84233,19/09/2025 07:15,Runing,18370,4684,19/09/2025 08:33,Super sortie 💪
411,84233,19/10/2025 10:59,Runing,12370,4868,19/10/2025 12:20,
412,84233,25/10/2025 10:34,Runing,7661,2201,25/10/2025 11:10,Super sortie 💪
413,84233,23/11/2025 08:37,Runing,4212,1574,23/11/2025 09:03,Super sortie 💪
414,84233,07/12/2025 14:25,Runing,18600,6491,07/12/2025 16:13,
415,84233,16/03/2026 07:40,Runing,19582,5337,16/03/2026 09:09,Super sortie 💪
416,84233,19/03/2026 07:51,Runing,7091,2032,19/03/2026 08:24,Super sortie 💪
417,84233,24/03/2026 07:03,Runing,10011,3733,24/03/2026 08:05,
418,84233,05/04/2026 12:38,Runing,3803,1317,05/04/2026 13:00,Nouveau record !
419,17997,23/04/2025 17:29,Tennis de table,,3892,23/04/2025 18:33,
420,17997,24/04/2025 06:23,Tennis de table,,2444,24/04/2025 07:03,
421,17997,03/05/2025 14:06,Tennis de table,,4150,03/05/2025 15:15,Tournoi régional 🏓
422,17997,20/05/2025 06:54,Tennis de table,,5334,20/05/2025 08:23,Tournoi régional 🏓
423,17997,17/06/2025 17:23,Tennis de table,,3368,17/06/2025 18:19,Tournoi régional 🏓
424,17997,21/06/2025 09:59,Tennis de table,,5312,21/06/2025 11:27,Tournoi régional 🏓
425,17997,27/06/2025 08:20,Tennis de table,,2816,27/06/2025 09:07,
426,17997,10/07/2025 19:52,Tennis de table,,2119,10/07/2025 20:27,
427,17997,12/07/2025 08:32,Tennis de table,,4557,12/07/2025 09:48,Tournoi régional 🏓
428,17997,28/08/2025 06:25,Tennis de table,,2082,28/08/2025 06:59,
429,17997,30/08/2025 14:18,Tennis de table,,4968,30/08/2025 15:40,
430,17997,02/09/2025 17:00,Tennis de table,,3311,02/09/2025 17:55,Tournoi régional 🏓
431,17997,04/09/2025 07:29,Tennis de table,,3308,04/09/2025 08:24,
432,17997,06/10/2025 06:00,Tennis de table,,3479,06/10/2025 06:58,Tournoi régional 🏓
433,17997,12/10/2025 09:34,Tennis de table,,3218,12/10/2025 10:27,Tournoi régional 🏓
434,17997,25/10/2025 10:00,Tennis de table,,4908,25/10/2025 11:21,
435,17997,23/11/2025 14:47,Tennis de table,,4778,23/11/2025 16:06,
436,17997,28/12/2025 08:13,Tennis de table,,3970,28/12/2025 09:19,Tournoi régional 🏓
437,17997,07/01/2026 07:09,Tennis de table,,4714,07/01/2026 08:27,
438,17997,10/01/2026 08:02,Tennis de table,,2748,10/01/2026 08:47,
439,17997,11/01/2026 13:57,Tennis de table,,3325,11/01/2026 14:52,
440,17997,07/02/2026 13:05,Tennis de table,,4178,07/02/2026 14:14,Tournoi régional 🏓
441,17997,12/04/2026 12:08,Tennis de table,,4410,12/04/2026 13:21,
442,17997,15/04/2026 17:42,Tennis de table,,2335,15/04/2026 18:21,Tournoi régional 🏓
443,17997,17/04/2026 19:59,Tennis de table,,5080,17/04/2026 21:23,
444,48589,26/05/2025 17:49,Runing,8803,2673,26/05/2025 18:33,Super sortie 💪
445,48589,11/06/2025 18:52,Runing,21769,9044,11/06/2025 21:22,Belle séance 🔥
446,48589,12/06/2025 06:22,Runing,14984,4599,12/06/2025 07:38,Belle séance 🔥
447,48589,26/06/2025 17:54,Runing,16817,4930,26/06/2025 19:16,Super sortie 💪
448,48589,06/07/2025 11:06,Runing,6580,2218,06/07/2025 11:43,Nouveau record !
449,48589,11/07/2025 18:23,Runing,4753,1296,11/07/2025 18:44,Super sortie 💪
450,48589,30/07/2025 06:57,Runing,16530,3916,30/07/2025 08:02,Belle séance 🔥
451,48589,15/08/2025 17:03,Runing,7504,1818,15/08/2025 17:33,
452,48589,04/09/2025 17:43,Runing,15980,5393,04/09/2025 19:13,Nouveau record !
453,48589,25/09/2025 19:56,Runing,6870,2748,25/09/2025 20:41,Nouveau record !
454,48589,27/09/2025 13:18,Runing,18347,5790,27/09/2025 14:54,Super sortie 💪
455,48589,04/12/2025 19:08,Runing,15737,5969,04/12/2025 20:47,Nouveau record !
456,48589,05/12/2025 17:50,Runing,13767,4386,05/12/2025 19:03,Belle séance 🔥
457,48589,12/12/2025 19:17,Runing,7892,3162,12/12/2025 20:09,Super sortie 💪
458,48589,11/02/2026 17:33,Runing,13712,3965,11/02/2026 18:39,Nouveau record !
459,76341,02/05/2025 18:34,Football,,4865,02/05/2025 19:55,Match gagné ⚽
460,76341,16/05/2025 07:03,Football,,4552,16/05/2025 08:18,
461,76341,15/07/2025 17:00,Football,,4958,15/07/2025 18:22,
462,76341,17/07/2025 18:45,Football,,4326,17/07/2025 19:57,Entraînement collectif
463,76341,08/08/2025 06:37,Football,,6486,08/08/2025 08:25,Match gagné ⚽
464,76341,17/08/2025 14:07,Football,,5755,17/08/2025 15:43,Entraînement collectif
465,76341,19/08/2025 19:37,Football,,4013,19/08/2025 20:44,Entraînement collectif
466,76341,22/08/2025 07:10,Football,,6599,22/08/2025 09:00,Entraînement collectif
467,76341,01/09/2025 20:11,Football,,6496,01/09/2025 21:59,
468,76341,27/09/2025 13:56,Football,,6113,27/09/2025 15:38,Entraînement collectif
469,76341,15/10/2025 18:19,Football,,6420,15/10/2025 20:06,Entraînement collectif
470,76341,16/10/2025 06:44,Football,,5946,16/10/2025 08:23,Entraînement collectif
471,76341,18/10/2025 14:49,Football,,5924,18/10/2025 16:27,Match gagné ⚽
472,76341,02/11/2025 09:38,Football,,4903,02/11/2025 10:59,
473,76341,16/01/2026 17:09,Football,,4956,16/01/2026 18:31,
474,76341,31/01/2026 08:15,Football,,5020,31/01/2026 09:38,Entraînement collectif
475,76341,02/02/2026 17:28,Football,,3646,02/02/2026 18:28,Entraînement collectif
476,76341,06/02/2026 06:22,Football,,4651,06/02/2026 07:39,Match gagné ⚽
477,76341,14/02/2026 13:00,Football,,3797,14/02/2026 14:03,Entraînement collectif
478,76341,15/02/2026 11:46,Football,,5318,15/02/2026 13:14,Match gagné ⚽
479,76341,20/03/2026 20:22,Football,,5836,20/03/2026 21:59,Entraînement collectif
480,76341,10/04/2026 06:10,Football,,5448,10/04/2026 07:40,Match gagné ⚽
481,76341,11/04/2026 14:54,Football,,3736,11/04/2026 15:56,Entraînement collectif
482,76341,13/04/2026 19:06,Football,,3903,13/04/2026 20:11,Entraînement collectif
483,89943,03/05/2025 10:19,Randonnée,12783,11617,03/05/2025 13:32,
484,89943,15/05/2025 07:23,Randonnée,5125,3661,15/05/2025 08:24,
485,89943,26/05/2025 08:06,Randonnée,5843,5151,26/05/2025 09:31,Superbe panorama 🌄
486,89943,04/06/2025 17:50,Randonnée,18024,14125,04/06/2025 21:45,Sentier magnifique 🌿
487,89943,08/06/2025 08:41,Randonnée,22829,16976,08/06/2025 13:24,Sentier magnifique 🌿
488,89943,07/07/2025 18:02,Randonnée,13627,9603,07/07/2025 20:42,Sentier magnifique 🌿
489,89943,09/07/2025 08:48,Randonnée,8168,7405,09/07/2025 10:51,
490,89943,11/07/2025 07:53,Randonnée,17684,10513,11/07/2025 10:48,
491,89943,24/07/2025 08:30,Randonnée,14792,15033,24/07/2025 12:40,
492,89943,01/08/2025 06:48,Randonnée,19714,18996,01/08/2025 12:04,Superbe panorama 🌄
493,89943,31/08/2025 14:12,Randonnée,9134,8087,31/08/2025 16:26,
494,89943,04/10/2025 11:12,Randonnée,9845,5618,04/10/2025 12:45,
495,89943,08/10/2025 17:35,Randonnée,18020,13391,08/10/2025 21:18,
496,89943,27/10/2025 17:07,Randonnée,18580,16814,27/10/2025 21:47,
497,89943,13/11/2025 06:50,Randonnée,14374,9130,13/11/2025 09:22,Sentier magnifique 🌿
498,89943,24/11/2025 20:36,Randonnée,24954,16916,25/11/2025 01:18,Sentier magnifique 🌿
499,89943,26/11/2025 06:25,Randonnée,15862,9296,26/11/2025 09:00,Sentier magnifique 🌿
500,89943,21/12/2025 10:57,Randonnée,17204,18004,21/12/2025 15:57,Sentier magnifique 🌿
501,89943,19/01/2026 19:54,Randonnée,8218,4370,19/01/2026 21:06,Sentier magnifique 🌿
502,89943,23/01/2026 20:17,Randonnée,18656,11538,23/01/2026 23:29,Sentier magnifique 🌿
503,89943,26/01/2026 20:48,Randonnée,21924,13775,27/01/2026 00:37,
504,89943,16/02/2026 17:45,Randonnée,21606,17251,16/02/2026 22:32,
505,89943,22/02/2026 12:01,Randonnée,10693,9881,22/02/2026 14:45,Superbe panorama 🌄
506,89943,26/02/2026 17:03,Randonnée,16808,10262,26/02/2026 19:54,Sentier magnifique 🌿
507,89943,18/03/2026 08:43,Randonnée,6001,5016,18/03/2026 10:06,Sentier magnifique 🌿
508,89943,22/03/2026 09:55,Randonnée,20551,13564,22/03/2026 13:41,Superbe panorama 🌄
509,89943,09/04/2026 17:01,Randonnée,17666,18193,09/04/2026 22:04,Superbe panorama 🌄
510,89943,13/04/2026 06:17,Randonnée,18418,14008,13/04/2026 10:10,
511,46253,22/04/2025 18:19,Randonnée,22060,13020,22/04/2025 21:56,Superbe panorama 🌄
512,46253,24/06/2025 19:19,Randonnée,8542,5963,24/06/2025 20:58,Sentier magnifique 🌿
513,46253,15/07/2025 19:16,Randonnée,14790,12897,15/07/2025 22:51,Superbe panorama 🌄
514,46253,10/08/2025 08:51,Randonnée,24661,17963,10/08/2025 13:50,Superbe panorama 🌄
515,46253,25/08/2025 17:18,Randonnée,13500,7674,25/08/2025 19:26,
516,46253,05/09/2025 18:46,Randonnée,12286,8150,05/09/2025 21:01,Sentier magnifique 🌿
517,46253,21/09/2025 13:22,Randonnée,21623,16284,21/09/2025 17:53,
518,46253,13/10/2025 18:06,Randonnée,20426,17635,13/10/2025 23:00,
519,46253,27/10/2025 06:14,Randonnée,16641,15167,27/10/2025 10:26,Sentier magnifique 🌿
520,46253,20/11/2025 19:37,Randonnée,14635,9858,20/11/2025 22:21,Superbe panorama 🌄
521,46253,09/12/2025 17:56,Randonnée,11374,8719,09/12/2025 20:21,Sentier magnifique 🌿
522,46253,16/12/2025 19:03,Randonnée,9940,8419,16/12/2025 21:23,Sentier magnifique 🌿
523,46253,19/02/2026 08:20,Randonnée,10909,6704,19/02/2026 10:11,
524,46253,23/02/2026 06:00,Randonnée,19812,17104,23/02/2026 10:45,Superbe panorama 🌄
525,46253,13/03/2026 18:50,Randonnée,7884,7049,13/03/2026 20:47,Sentier magnifique 🌿
526,46253,15/03/2026 11:27,Randonnée,20643,14337,15/03/2026 15:26,Superbe panorama 🌄
527,46253,16/04/2026 08:57,Randonnée,15558,9750,16/04/2026 11:39,Superbe panorama 🌄
528,46253,17/04/2026 08:14,Randonnée,16283,11994,17/04/2026 11:34,
529,17376,11/05/2025 10:18,Runing,16939,4619,11/05/2025 11:35,Belle séance 🔥
530,17376,21/05/2025 18:57,Runing,18062,5444,21/05/2025 20:27,
531,17376,12/07/2025 08:14,Runing,9350,2317,12/07/2025 08:52,Super sortie 💪
532,17376,21/09/2025 12:32,Runing,7537,2899,21/09/2025 13:20,Super sortie 💪
533,22426,22/04/2025 17:12,Voile,22955,8412,22/04/2025 19:32,
534,22426,28/04/2025 19:18,Voile,8255,3894,28/04/2025 20:23,Navigation sur l'étang ⛵
535,22426,12/05/2025 20:15,Voile,3089,1390,12/05/2025 20:38,Navigation sur l'étang ⛵
536,22426,08/06/2025 14:36,Voile,24922,7800,08/06/2025 16:46,
537,22426,10/06/2025 17:41,Voile,10574,3436,10/06/2025 18:38,Régates ce week-end !
538,22426,12/06/2025 07:52,Voile,8724,2020,12/06/2025 08:25,Régates ce week-end !
539,22426,16/06/2025 19:47,Voile,6797,3128,16/06/2025 20:39,Navigation sur l'étang ⛵
540,22426,17/06/2025 06:21,Voile,14715,3427,17/06/2025 07:18,Régates ce week-end !
541,22426,20/06/2025 17:52,Voile,14230,5472,20/06/2025 19:23,Régates ce week-end !
542,22426,27/06/2025 20:51,Voile,16819,4514,27/06/2025 22:06,Navigation sur l'étang ⛵
543,22426,05/07/2025 09:44,Voile,26803,13407,05/07/2025 13:27,Navigation sur l'étang ⛵
544,22426,01/08/2025 20:51,Voile,21643,5021,01/08/2025 22:14,Régates ce week-end !
545,22426,25/08/2025 07:30,Voile,18994,7977,25/08/2025 09:43,Navigation sur l'étang ⛵
546,22426,26/08/2025 19:00,Voile,26087,5693,26/08/2025 20:35,
547,22426,03/09/2025 18:33,Voile,20141,5072,03/09/2025 19:57,Régates ce week-end !
548,22426,09/09/2025 18:22,Voile,24748,6001,09/09/2025 20:02,
549,22426,19/09/2025 08:41,Voile,8142,2301,19/09/2025 09:19,Régates ce week-end !
550,22426,29/10/2025 17:20,Voile,10893,3478,29/10/2025 18:18,
551,22426,17/11/2025 20:52,Voile,10700,4730,17/11/2025 22:10,
552,22426,18/11/2025 17:28,Voile,13356,5665,18/11/2025 19:02,
553,22426,19/11/2025 17:26,Voile,4174,1023,19/11/2025 17:43,Navigation sur l'étang ⛵
554,22426,01/12/2025 08:41,Voile,25002,7185,01/12/2025 10:40,Navigation sur l'étang ⛵
555,22426,16/12/2025 20:35,Voile,28146,7253,16/12/2025 22:36,
556,22426,04/01/2026 10:45,Voile,17828,8006,04/01/2026 12:58,Navigation sur l'étang ⛵
557,22426,09/01/2026 19:53,Voile,23763,4654,09/01/2026 21:10,
558,22426,16/01/2026 07:57,Voile,8379,2564,16/01/2026 08:39,
559,22426,23/01/2026 08:16,Voile,23016,8219,23/01/2026 10:33,Régates ce week-end !
560,22426,16/02/2026 06:45,Voile,14073,5953,16/02/2026 08:24,
561,22426,22/02/2026 14:43,Voile,22294,10145,22/02/2026 17:32,Régates ce week-end !
562,22426,28/02/2026 13:37,Voile,19521,8118,28/02/2026 15:52,
563,22426,02/03/2026 17:53,Voile,22173,6439,02/03/2026 19:40,Navigation sur l'étang ⛵
564,22426,03/03/2026 08:06,Voile,15694,4034,03/03/2026 09:13,Régates ce week-end !
565,22426,06/03/2026 20:38,Voile,25692,5721,06/03/2026 22:13,Régates ce week-end !
566,22426,11/03/2026 07:08,Voile,16524,4675,11/03/2026 08:26,
567,22426,18/03/2026 07:12,Voile,9871,2442,18/03/2026 07:52,Régates ce week-end !
568,22426,22/03/2026 13:08,Voile,26278,7261,22/03/2026 15:09,
569,22426,23/03/2026 08:48,Voile,14542,4009,23/03/2026 09:54,
570,22426,04/04/2026 13:26,Voile,25093,6316,04/04/2026 15:11,Régates ce week-end !
571,22426,06/04/2026 07:01,Voile,15480,6571,06/04/2026 08:50,Navigation sur l'étang ⛵
572,22426,08/04/2026 18:43,Voile,11210,4193,08/04/2026 19:53,Régates ce week-end !
573,22426,11/04/2026 09:48,Voile,20733,10508,11/04/2026 12:43,Navigation sur l'étang ⛵
574,22426,12/04/2026 12:55,Voile,25135,6393,12/04/2026 14:41,
575,34413,24/04/2025 08:58,Runing,14050,3747,24/04/2025 10:00,Nouveau record !
576,34413,12/05/2025 18:28,Runing,7813,1713,12/05/2025 18:56,Nouveau record !
577,34413,15/05/2025 17:02,Runing,16041,5138,15/05/2025 18:27,Nouveau record !
578,34413,30/07/2025 08:21,Runing,17280,4340,30/07/2025 09:33,Nouveau record !
579,34413,17/08/2025 10:38,Runing,3666,984,17/08/2025 10:54,Belle séance 🔥
580,34413,24/08/2025 11:50,Runing,20765,5528,24/08/2025 13:22,Belle séance 🔥
581,34413,12/09/2025 08:33,Runing,4234,1028,12/09/2025 08:50,
